bootstrap,feature,standardized_coefficient
3142,L,0.15307193571176714
3142,SxL,0.7069116045290407
3142,T,-0.17100049396632408
3142,SxT,0.07322824473874529
3143,S,-0.17019112891520363
3143,L,0.2744623069714417
3143,SxL,0.7196732664798583
3143,T,-0.08840805671662759
3143,SxT,0.07708343259241004
3144,S,-0.3288237234149339
3144,L,0.12830194869297362
3144,SxL,0.7256944376855041
3144,T,-0.29308331849219216
3144,SxT,0.15180301111757716
3145,S,-0.3286660757778733
3145,L,0.1732281634150893
3145,SxL,0.7513062573842515
3145,T,-0.22485124851360372
3145,SxT,0.09543138759215106
3146,S,-0.40232523627788336
3146,L,0.10352819812757674
3146,SxL,0.8296159370540138
3146,T,-0.2423750044579811
3146,SxT,0.2330635121202574
3147,S,-0.09671414754309672
3147,L,0.27089920678609647
3147,SxL,0.5592553318765877
3147,T,-0.17018298016518632
3147,SxT,0.019461900889440355
3148,S,-0.11150074072647188
3148,L,0.3568720740895672
3148,SxL,0.5379216288582277
3148,T,-0.14312336246303314
3148,SxT,0.015292403366382292
3149,S,-0.30216097290559896
3149,L,0.22271960069506302
3149,SxL,0.835083638240513
3149,T,-0.2346545639607003
3149,SxT,0.16769072778213528
3150,S,-0.3857361963383233
3150,L,0.30246724711795636
3150,SxL,0.9314746565808564
3150,T,-0.23423023855005784
3150,SxT,0.22569370625767454
3151,S,-0.3828136049333313
3151,L,0.16419416358965677
3151,SxL,0.8789864075687908
3151,T,-0.32359268927347656
3151,SxT,0.2004551045988743
3152,S,-0.17590574122958222
3152,L,0.15844979905017775
3152,SxL,0.6686796924288035
3152,T,-0.20729954230064265
3152,SxT,0.12282974712078693
3153,S,-0.18076673640899815
3153,L,0.33277645000816203
3153,SxL,0.6751329154347429
3153,T,-0.04079985541153773
3153,SxT,0.07035108414148837
3154,S,-0.2344333284036307
3154,L,0.1731767446230984
3154,SxL,0.6825891234133982
3154,T,-0.16766501780135318
3154,SxT,0.13805484439176785
3155,S,-0.0576711330275539
3155,L,0.2563730616385135
3155,SxL,0.5712169832413573
3155,T,-0.12644355630531778
3155,SxT,-0.0032199165576209062
3156,S,-0.030005671399939593
3156,L,0.24541511856269105
3156,SxL,0.5957504800028547
3156,T,-0.11576036391441916
3156,SxT,-0.0018377036809346808
3157,S,-0.3668260814757428
3157,L,0.1776124550547662
3157,SxL,0.8262743753647095
3157,T,-0.20597245954837842
3157,SxT,0.22552020703934908
3158,S,-0.038236217730567255
3158,L,0.3505852344425789
3158,SxL,0.5407487217358129
3158,T,0.004971789379790338
3158,SxT,-0.012070558806646241
3159,S,-0.373738744964852
3159,L,0.3402908572765021
3159,SxL,0.791083071218173
3159,T,-0.2053562321095006
3159,SxT,0.13097837241429547
3160,S,-0.1992588337057908
3160,L,0.25984307702794485
3160,SxL,0.651706155761863
3160,T,-0.1726964516119542
3160,SxT,0.0998049861407648
3161,S,-0.17928786318990778
3161,L,0.23972368153324186
3161,SxL,0.6529677049981815
3161,T,-0.17385307905446068
3161,SxT,0.049644768769591764
3162,S,-0.3141045245186018
3162,L,0.20787604939292748
3162,SxL,0.6896675369546031
3162,T,-0.2791595710967961
3162,SxT,0.15085231168233834
3163,S,-0.42345636918335394
3163,L,0.19475679741419805
3163,SxL,0.8039631961648132
3163,T,-0.2882554895418166
3163,SxT,0.22352263236957975
3164,S,-0.21120892938434166
3164,L,0.22321545734646786
3164,SxL,0.6715670749442296
3164,T,-0.23734391898175522
3164,SxT,0.08901718024406621
3165,S,-0.2751058698737818
3165,L,0.1431415342839164
3165,SxL,0.6760235854202157
3165,T,-0.2483383896012881
3165,SxT,0.16737345979626905
3166,S,-0.32877772314790416
3166,L,0.18426838442275084
3166,SxL,0.7513131145883838
3166,T,-0.22421647334364228
3166,SxT,0.17357453814649879
3167,S,-0.12729957153959562
3167,L,0.34155298052789085
3167,SxL,0.6145556522798458
3167,T,-0.05853499076266494
3167,SxT,0.04265209177531101
3168,S,-0.11202298724484903
3168,L,0.19480384977588006
3168,SxL,0.6585671696595091
3168,T,-0.11579651945451697
3168,SxT,0.07240350345237541
3169,S,-0.37360798983941956
3169,L,0.13155661027577237
3169,SxL,0.7581247899978087
3169,T,-0.2813993302585196
3169,SxT,0.14652978163794345
3170,S,-0.2504955292003262
3170,L,0.2932328601321189
3170,SxL,0.7099316781059007
3170,T,-0.17284277872656076
3170,SxT,0.1250335239444753
3171,S,-0.15528592062163615
3171,L,0.22282915200497533
3171,SxL,0.7505841569592457
3171,T,-0.12725031018386135
3171,SxT,0.06524970176190259
3172,S,-0.29006975473082697
3172,L,0.2896777458989601
3172,SxL,0.7008045171202735
3172,T,-0.19837713992457234
3172,SxT,0.14728373947265652
3173,S,0.020018285682361893
3173,L,0.37661293081395736
3173,SxL,0.496492670000051
3173,T,0.010106160614961722
3173,SxT,-0.05428251799625351
3174,S,-0.375049710922269
3174,L,0.15528698651345352
3174,SxL,0.8404722587132037
3174,T,-0.2139875962445179
3174,SxT,0.15808320760942585
3175,S,-0.006562558817579581
3175,L,0.316901885181444
3175,SxL,0.5855935781780253
3175,T,0.010898770026803017
3175,SxT,-0.02945032143489486
3176,S,-0.25167815394307524
3176,L,0.26118215179191473
3176,SxL,0.7103763254113032
3176,T,-0.20919279225824589
3176,SxT,0.10460955123215501
3177,S,-0.24942898691584364
3177,L,0.2711640541772845
3177,SxL,0.6610454917844546
3177,T,-0.10959170913233278
3177,SxT,0.11810820377446307
3178,S,-0.10458100408784558
3178,L,0.23483921850962375
3178,SxL,0.6096361122810336
3178,T,-0.1306189998250683
3178,SxT,0.032639290749854596
3179,S,-0.13104878306284634
3179,L,0.27176464190422633
3179,SxL,0.5800748323625351
3179,T,-0.0939196773577514
3179,SxT,0.006910476590582867
3180,S,-0.3255232719882151
3180,L,0.21391993589175962
3180,SxL,0.741832819680338
3180,T,-0.147137860259359
3180,SxT,0.1980485035619896
3181,S,-0.2856324182755169
3181,L,0.21906070239716435
3181,SxL,0.8206520482074591
3181,T,-0.15841885579389883
3181,SxT,0.10820943138278703
3182,S,-0.1005527800967571
3182,L,0.29622572272330405
3182,SxL,0.5618661874534163
3182,T,-0.046894176024849035
3182,SxT,0.06620829896917897
3183,S,-0.1356338851707346
3183,L,0.25296000522597284
3183,SxL,0.6588641585612593
3183,T,-0.10858649608517178
3183,SxT,0.07478363504084623
3184,S,-0.27259263057480154
3184,L,0.1931648014083539
3184,SxL,0.7600247627353651
3184,T,-0.1869072014552933
3184,SxT,0.1284573069812001
3185,S,-0.32076102366812287
3185,L,0.2127514632954367
3185,SxL,0.7635070859275841
3185,T,-0.2321810776457108
3185,SxT,0.14029767735940915
3186,S,-0.19500062405394483
3186,L,0.24337916692339834
3186,SxL,0.6489966867509428
3186,T,-0.1957155931976138
3186,SxT,0.07226344581222555
3187,S,-0.09654690884058481
3187,L,0.3240159582089819
3187,SxL,0.7014640844146185
3187,T,-0.017321094548002035
3187,SxT,0.002582418995440015
3188,S,-0.2882455126408678
3188,L,0.1802883133101254
3188,SxL,0.7039431103200575
3188,T,-0.21184258767971054
3188,SxT,0.13349451216907002
3189,S,-0.3178646603667032
3189,L,0.21326648265639558
3189,SxL,0.6263268387870211
3189,T,-0.1595842837691968
3189,SxT,0.18641699847021312
3190,S,-0.17628041128920072
3190,L,0.20364512421002523
3190,SxL,0.7053733744896096
3190,T,-0.11501828960063762
3190,SxT,0.08237480123813985
3191,S,-0.3014462939971055
3191,L,0.11789980814358658
3191,SxL,0.7328879469717444
3191,T,-0.24189876274190614
3191,SxT,0.1724931203942539
3192,S,-0.24485590802860518
3192,L,0.320866251210719
3192,SxL,0.6398211485044525
3192,T,-0.16791063726590014
3192,SxT,0.11349421580123017
3193,S,-0.34991283464432416
3193,L,0.07472853808734292
3193,SxL,0.8092532169663561
3193,T,-0.35858727072154073
3193,SxT,0.18388271628415404
3194,S,-0.05263183962402473
3194,L,0.2608381038969587
3194,SxL,0.6225755213254394
3194,T,-0.06593287699380117
3194,SxT,0.016804148924653185
3195,S,-0.24745881392316402
3195,L,0.1457474465971501
3195,SxL,0.5676630250001815
3195,T,-0.23165549099998198
3195,SxT,0.09626999194413087
3196,S,-0.4878736068404114
3196,L,0.1892481316225979
3196,SxL,0.7262221093174392
3196,T,-0.33912645703358185
3196,SxT,0.23832838964446582
3197,S,-0.21409095657277452
3197,L,0.09632311646687064
3197,SxL,0.7327584696378014
3197,T,-0.23209092301164308
3197,SxT,0.13045576801147046
3198,S,-0.1546820169368207
3198,L,0.35252782023675255
3198,SxL,0.5309478951796653
3198,T,-0.1107367906189872
3198,SxT,0.03854369226740128
3199,S,-0.012555269601852985
3199,L,0.39059721144013615
3199,SxL,0.5736552658116284
3199,T,0.008674095169737484
3199,SxT,-0.03886273401598842
3200,S,-0.2118849640550527
3200,L,0.233935387155092
3200,SxL,0.6511860250501084
3200,T,-0.2041656935927695
3200,SxT,0.0601825560918978
3201,S,-0.32936554890059955
3201,L,0.15490848560189685
3201,SxL,0.7430470728266223
3201,T,-0.2394014468077091
3201,SxT,0.1785097155699662
3202,S,-0.1462898355786445
3202,L,0.24473103789742512
3202,SxL,0.6861534303084553
3202,T,-0.07407986322611054
3202,SxT,0.05314830638963739
3203,S,-0.369074994719285
3203,L,0.1860228989429401
3203,SxL,0.7322646739166311
3203,T,-0.24877373373839964
3203,SxT,0.19401893407563017
3204,S,-0.14886525748687632
3204,L,0.3230377488844842
3204,SxL,0.5304481096281356
3204,T,-0.1497442023257346
3204,SxT,0.03528205966257696
3205,S,-0.1458972283139284
3205,L,0.2771807680455399
3205,SxL,0.6551247698337488
3205,T,-0.08919759749006374
3205,SxT,0.07495231267001937
3206,S,-0.1733459091058947
3206,L,0.25005184739333153
3206,SxL,0.5779680444856556
3206,T,-0.2061866322774311
3206,SxT,0.07366934568938942
3207,S,-0.17508289147498854
3207,L,0.2034794282130008
3207,SxL,0.6616578144502963
3207,T,-0.13235856318401296
3207,SxT,0.07966739796801768
3208,S,-0.1629757908717281
3208,L,0.23951079533307107
3208,SxL,0.6452567360612028
3208,T,-0.13093174027901763
3208,SxT,0.046602447012530995
3209,S,-0.10975505033054696
3209,L,0.279373249717107
3209,SxL,0.5624357026455833
3209,T,-0.16436250819702558
3209,SxT,0.02228578414615474
3210,S,-0.11818399598922102
3210,L,0.3374746805334853
3210,SxL,0.6282370931385506
3210,T,-0.022766587487172578
3210,SxT,0.03370697466140239
3211,S,-0.17031257896848528
3211,L,0.1860987952785731
3211,SxL,0.6639681851666726
3211,T,-0.14617647572089043
3211,SxT,0.05074516347871281
3212,S,-0.22424152475676198
3212,L,0.1490772825778124
3212,SxL,0.7778005621581484
3212,T,-0.1470735428716442
3212,SxT,0.14005905680132316
3213,S,-0.11467923751306074
3213,L,0.2971647345800592
3213,SxL,0.5066319055142241
3213,T,-0.16655149067676234
3213,SxT,0.06185956992003342
3214,S,-0.2153408446366741
3214,L,0.19757900494258707
3214,SxL,0.6173288351787529
3214,T,-0.18220926728810302
3214,SxT,0.12893660959042244
3215,S,-0.2655284220361638
3215,L,0.24136151733720412
3215,SxL,0.6927317204448955
3215,T,-0.1533453748369238
3215,SxT,0.09939804073359347
3216,S,-0.2537450663785658
3216,L,0.17562962291121464
3216,SxL,0.6893069929541802
3216,T,-0.24311678639743206
3216,SxT,0.089330458714878
3217,S,-0.14768023343583309
3217,L,0.2157401335050525
3217,SxL,0.6917875895353485
3217,T,-0.1443497193998852
3217,SxT,0.04780134756094222
3218,S,-0.3254342220495008
3218,L,0.2398133545192348
3218,SxL,0.6664533369830802
3218,T,-0.2442203908371845
3218,SxT,0.1517061855981224
3219,S,-0.20598366377733876
3219,L,0.28658130107580826
3219,SxL,0.6151112825011666
3219,T,-0.1534757451962613
3219,SxT,0.04214731764046427
3220,S,-0.36676087293946763
3220,L,0.2456610231454831
3220,SxL,0.7700412740690802
3220,T,-0.25918349890369313
3220,SxT,0.15991083699693176
3221,S,-0.3140585203469234
3221,L,0.2416711012828523
3221,SxL,0.7321463619756856
3221,T,-0.2641763198810441
3221,SxT,0.11354054925128985
3222,S,-0.20214819241353035
3222,L,0.28579989396599714
3222,SxL,0.6222037747238814
3222,T,-0.19449344911717073
3222,SxT,0.10694545632405898
3223,S,-0.18459773349840666
3223,L,0.3044330634715118
3223,SxL,0.6458027114296752
3223,T,-0.12214159528845767
3223,SxT,0.054244295235568174
3224,S,-0.19735896890614413
3224,L,0.14984605162956655
3224,SxL,0.6330517362801578
3224,T,-0.1613327088827608
3224,SxT,0.11529282760929853
3225,S,-0.3793680073603927
3225,L,0.1155579167278914
3225,SxL,0.707201750487747
3225,T,-0.2790815493292798
3225,SxT,0.19964621310383646
3226,S,-0.04457408316752516
3226,L,0.25765032827061796
3226,SxL,0.6064714205250545
3226,T,-0.02845137913268331
3226,SxT,0.05434545256690024
3227,S,-0.12647590076292214
3227,L,0.08350903852585134
3227,SxL,0.6742530344476574
3227,T,-0.19763363327497885
3227,SxT,0.11167433863020533
3228,S,-0.19295184162266055
3228,L,0.2973458882689003
3228,SxL,0.5169454344886566
3228,T,-0.12278322971401279
3228,SxT,0.08331609544159534
3229,S,-0.20822392327714034
3229,L,0.27319839644864163
3229,SxL,0.5633517361498109
3229,T,-0.19610032889903836
3229,SxT,0.08873033908822751
3230,S,-0.197130660362246
3230,L,0.19442465009734644
3230,SxL,0.742864553204635
3230,T,-0.23156530106174894
3230,SxT,0.08749072121603242
3231,S,-0.07192861992442016
3231,L,0.2465029023095262
3231,SxL,0.6844144126393437
3231,T,-0.09893725709128094
3231,SxT,-0.0033404046752109795
3232,S,-0.41964728783627286
3232,L,0.20662004859550753
3232,SxL,0.7434021616773865
3232,T,-0.23598251431932554
3232,SxT,0.1964189760305116
3233,S,-0.20572035657158144
3233,L,0.3533256105604521
3233,SxL,0.7585144977680222
3233,T,-0.018781102314097853
3233,SxT,0.08610388559650346
3234,S,-0.1862311067600103
3234,L,0.09676996450094033
3234,SxL,0.666081717203775
3234,T,-0.23539047089490944
3234,SxT,0.12575880279826718
3235,S,-0.09368038051327468
3235,L,0.2514593698793488
3235,SxL,0.5385160729345045
3235,T,-0.06503978622064617
3235,SxT,0.08454896792165326
3236,S,-0.30376622857676727
3236,L,0.20137395431260818
3236,SxL,0.6404732796964655
3236,T,-0.27568311664314693
3236,SxT,0.10959262474255091
3237,S,-0.12376305687781027
3237,L,0.3725087975347722
3237,SxL,0.6560791701064107
3237,T,-0.05756658535939303
3237,SxT,0.015378348415415756
3238,S,-0.19261631538366777
3238,L,0.22145103450948
3238,SxL,0.7546246644032565
3238,T,-0.09982905536041212
3238,SxT,0.11178242214414508
3239,S,-0.1963652760558649
3239,L,0.3390418802631838
3239,SxL,0.6443380289431127
3239,T,-0.18379910580869394
3239,SxT,0.10303352687371439
3240,S,-0.3399152430336338
3240,L,0.08060853013928704
3240,SxL,0.7195296718027172
3240,T,-0.26442838331721885
3240,SxT,0.2170245416856509
3241,S,-0.29922489383909173
3241,L,0.35481516549814496
3241,SxL,0.7378234071483515
3241,T,-0.21040215871871365
3241,SxT,0.06840118493269216
3242,S,-0.00759465910129166
3242,L,0.2589358083087321
3242,SxL,0.5412117766176181
3242,T,-0.10108604438620587
3242,SxT,-0.011868238913337336
3243,S,-0.25050755254932
3243,L,0.26202267421587044
3243,SxL,0.7520031869435626
3243,T,-0.15825038781535933
3243,SxT,0.08944040557666237
3244,S,-0.3305061073578219
3244,L,0.286326461834999
3244,SxL,0.75002718547955
3244,T,-0.19078115856957317
3244,SxT,0.12808812952036666
3245,S,-0.3290739594916992
3245,L,0.12835129458110084
3245,SxL,0.7968410056002498
3245,T,-0.24719551403509446
3245,SxT,0.16552792913595046
3246,S,-0.17657410930172793
3246,L,0.23889386671312562
3246,SxL,0.6238664454880067
3246,T,-0.13590068286298032
3246,SxT,0.04173813266783826
3247,S,-0.43479894957812854
3247,L,0.2479415171445566
3247,SxL,0.7970101886264009
3247,T,-0.3041032706416905
3247,SxT,0.19226931613596948
3248,S,-0.08183811429200132
3248,L,0.15916663670605113
3248,SxL,0.6952283964264854
3248,T,-0.1011203620669795
3248,SxT,0.04822285166740015
3249,S,-0.30427507508978235
3249,L,0.09590256725957813
3249,SxL,0.7550828857501569
3249,T,-0.23041493700499796
3249,SxT,0.1810407028795715
3250,S,-0.2788596550360826
3250,L,0.1650614765061481
3250,SxL,0.6724900767179147
3250,T,-0.27963543306292266
3250,SxT,0.13893858166943485
3251,S,-0.36280726067552027
3251,L,0.09927217433304814
3251,SxL,0.8674393907529431
3251,T,-0.3722913458241366
3251,SxT,0.22303404033460214
3252,S,-0.11320760032374774
3252,L,0.2812555619228758
3252,SxL,0.6411498894982203
3252,T,-0.05352645995817268
3252,SxT,0.040604196921524845
3253,S,-0.4273912288496325
3253,L,0.19497691995068545
3253,SxL,0.8816282015350771
3253,T,-0.2828261901372595
3253,SxT,0.21752020495952845
3254,S,-0.12379056143933738
3254,L,0.2015172806898513
3254,SxL,0.6604763670120629
3254,T,-0.08517274704827185
3254,SxT,0.07368000675381661
3255,S,-0.18398242497627668
3255,L,0.3252855263437491
3255,SxL,0.6564785750983192
3255,T,-0.13676126198736274
3255,SxT,0.08055203906685757
3256,S,-0.10005232060333397
3256,L,0.2623609942218875
3256,SxL,0.5688588698524603
3256,T,-0.11146381416334704
3256,SxT,0.041091608167104984
3257,S,-0.3062331157650637
3257,L,0.2193360312317406
3257,SxL,0.7216683649928675
3257,T,-0.17636191578288168
3257,SxT,0.13980762888658485
3258,S,-0.4007389735588554
3258,L,0.2602810598388695
3258,SxL,0.7503792770402418
3258,T,-0.2681624685630226
3258,SxT,0.14470540357585865
3259,S,-0.1890149157017632
3259,L,0.17389901221970494
3259,SxL,0.6038027370494862
3259,T,-0.1549977011444225
3259,SxT,0.12591955870700486
3260,S,-0.09137336168856824
3260,L,0.2678506092715708
3260,SxL,0.5734643687244203
3260,T,-0.1324317114314323
3260,SxT,0.03511668865578178
3261,S,-0.05735358571112206
3261,L,0.32016480010937143
3261,SxL,0.5928411997644347
3261,T,-0.08344512258473655
3261,SxT,-7.294515406725884e-06
3262,S,-0.19835746199604543
3262,L,0.18052018024194538
3262,SxL,0.7042181048279957
3262,T,-0.20236993908635106
3262,SxT,0.06717400236928389
3263,S,-0.33495868648565436
3263,L,0.18216351911184625
3263,SxL,0.7167223904709968
3263,T,-0.24381911598244607
3263,SxT,0.16655678348354577
3264,S,-0.24765724720993068
3264,L,0.17397485352921438
3264,SxL,0.5903722875400201
3264,T,-0.20175123109704216
3264,SxT,0.1536630538247192
3265,S,-0.26934445960523357
3265,L,0.18228657251807712
3265,SxL,0.7031330224675851
3265,T,-0.21132709022306867
3265,SxT,0.10277707546225606
3266,S,-0.2982282313077791
3266,L,0.3508154757308003
3266,SxL,0.7953472099671929
3266,T,-0.069138582631445
3266,SxT,0.10549429119984784
3267,S,-0.1474885651385914
3267,L,0.2831636449603695
3267,SxL,0.5362172460663359
3267,T,-0.06026318256899383
3267,SxT,0.09341483430145134
3268,S,-0.28766532640505826
3268,L,0.178177150227241
3268,SxL,0.5936793070919314
3268,T,-0.2320505848627603
3268,SxT,0.20524906191373798
3269,S,-0.22798545382861585
3269,L,0.15346956532695988
3269,SxL,0.6764618218918754
3269,T,-0.29097276506681286
3269,SxT,0.09863330869484191
3270,S,-0.23957576817645646
3270,L,0.19897632070077587
3270,SxL,0.6564401223369248
3270,T,-0.2967743848462289
3270,SxT,0.12695627177210334
3271,S,-0.22142766087071017
3271,L,0.22199720597181682
3271,SxL,0.6780199030803353
3271,T,-0.17367695491087562
3271,SxT,0.11838734082193329
3272,S,-0.14174445484599257
3272,L,0.33504486068546724
3272,SxL,0.6210418889365433
3272,T,-0.10371708731581532
3272,SxT,0.055189844684789026
3273,S,-0.21276177198798202
3273,L,0.2002571285418565
3273,SxL,0.6954370207248709
3273,T,-0.1559142223457905
3273,SxT,0.12860460864032067
3274,S,-0.1449656532836888
3274,L,0.1550713261606449
3274,SxL,0.6244772692655631
3274,T,-0.1698063672786832
3274,SxT,0.06910671911957589
3275,S,-0.30753728482863435
3275,L,0.20843468730269898
3275,SxL,0.7623063107645561
3275,T,-0.19790729105722965
3275,SxT,0.14956659527713395
3276,S,-0.19927580341573115
3276,L,0.3474364405555178
3276,SxL,0.6576943814451633
3276,T,-0.06126689271361449
3276,SxT,0.06285088518991208
3277,S,0.026784005027356398
3277,L,0.32593442995382493
3277,SxL,0.5894772649244758
3277,T,-0.02015951127386573
3277,SxT,-0.06674103322420659
3278,S,-0.00023702803915436337
3278,L,0.3491122995922271
3278,SxL,0.585699612603865
3278,T,-0.026813194559129866
3278,SxT,-0.053620026325300725
3279,S,-0.2442315961311908
3279,L,0.26202385680827067
3279,SxL,0.6816414655461097
3279,T,-0.16028441096014823
3279,SxT,0.12797311641891992
3280,S,-0.11600971764834662
3280,L,0.26821552236022117
3280,SxL,0.5961648921422432
3280,T,-0.07477011659876764
3280,SxT,0.035544841094717665
3281,S,-0.2606673092189771
3281,L,0.21666761361258446
3281,SxL,0.8538650953930899
3281,T,-0.1140748791524799
3281,SxT,0.1362134926277549
3282,S,-0.06142689914475505
3282,L,0.3228403323669665
3282,SxL,0.6246919436439143
3282,T,0.022155268832250587
3282,SxT,0.005809583685228706
3283,S,-0.30400655617033195
3283,L,0.22845726847210168
3283,SxL,0.6863824944462743
3283,T,-0.19296133975883872
3283,SxT,0.1635467635882614
3284,S,-0.24752795175263642
3284,L,0.27032186434941385
3284,SxL,0.6718528035030291
3284,T,-0.09495195905964678
3284,SxT,0.1057680812816496
3285,S,-0.10993914310858102
3285,L,0.22880853088572695
3285,SxL,0.6529275440002906
3285,T,-0.09126732135815757
3285,SxT,0.050015813510859784
3286,S,-0.32918746472985627
3286,L,0.10059852592698026
3286,SxL,0.7721240762862434
3286,T,-0.34494418992774917
3286,SxT,0.18717440876012245
3287,S,-0.20702852558319396
3287,L,0.20957302144047962
3287,SxL,0.6341479476223008
3287,T,-0.23783624253211574
3287,SxT,0.08569102619536535
3288,S,-0.0823949978643284
3288,L,0.3354953834797324
3288,SxL,0.5545182535164641
3288,T,-0.04247953767868963
3288,SxT,0.029841606150355436
3289,S,-0.23474137319817753
3289,L,0.20083807107705232
3289,SxL,0.721600902105664
3289,T,-0.16336033088287838
3289,SxT,0.11451277707825745
3290,S,-0.26341798827475016
3290,L,0.3703382140758982
3290,SxL,0.6266399355059479
3290,T,-0.16288001928620213
3290,SxT,0.07884682493072498
3291,S,-0.17909634451677367
3291,L,0.2428439460154026
3291,SxL,0.5389090438887915
3291,T,-0.20140654010871367
3291,SxT,0.09343042454243397
3292,S,-0.19660975059921557
3292,L,0.3640782557790625
3292,SxL,0.5774216365890174
3292,T,-0.1357081950088145
3292,SxT,0.05896874516028183
3293,S,-0.31828496502962406
3293,L,0.2600713633487498
3293,SxL,0.8959326270265057
3293,T,-0.13909026357293164
3293,SxT,0.16859281308592403
3294,S,-0.23021317694750823
3294,L,0.17570764422183782
3294,SxL,0.6977361468312908
3294,T,-0.29793878635657256
3294,SxT,0.12720821995111886
3295,S,-0.08086117426843804
3295,L,0.3974824547434126
3295,SxL,0.5836874351903336
3295,T,-0.049975538543295
3295,SxT,-0.06023233651089332
3296,S,-0.27976436508920943
3296,L,0.12477036324333701
3296,SxL,0.7634708003022709
3296,T,-0.22317347653919864
3296,SxT,0.08679736697215212
3297,S,-0.1251931498190633
3297,L,0.14952160607601162
3297,SxL,0.6871926333179521
3297,T,-0.13791672319734039
3297,SxT,0.07737673219372933
3298,S,-0.17516989606196762
3298,L,0.11226540710957811
3298,SxL,0.7212965951587077
3298,T,-0.1610137273130067
3298,SxT,0.13035445881357635
3299,S,-0.10651669619930264
3299,L,0.3375033866761832
3299,SxL,0.6202060925753932
3299,T,-0.0030048623847328463
3299,SxT,0.0383873311072262
3300,S,-0.2864668560516738
3300,L,0.18555062478859585
3300,SxL,0.7206899068786644
3300,T,-0.17158201121560138
3300,SxT,0.12174281295005189
3301,S,-0.35288498824713116
3301,L,0.17520295621193904
3301,SxL,0.708251679477839
3301,T,-0.3019364652584932
3301,SxT,0.14965240351839287
3302,S,-0.315632347173443
3302,L,0.1885884074965143
3302,SxL,0.7141837108894405
3302,T,-0.2716650394933024
3302,SxT,0.1705887169896575
3303,S,-0.1275317476746361
3303,L,0.2848462048370253
3303,SxL,0.6626261527143252
3303,T,-0.05994320246247044
3303,SxT,0.0638153604206207
3304,S,-0.3226120267840378
3304,L,0.22457624452915959
3304,SxL,0.6178825808899502
3304,T,-0.20961513342668756
3304,SxT,0.1411385188227506
3305,S,-0.1206066069767771
3305,L,0.2625779124375365
3305,SxL,0.6214886581975073
3305,T,-0.08727145170784975
3305,SxT,0.08511515416944669
3306,S,-0.20277178572375526
3306,L,0.14854241578910743
3306,SxL,0.771649513386883
3306,T,-0.18603540280423
3306,SxT,0.1208749490040072
3307,S,-0.032485291906920795
3307,L,0.25111032233872466
3307,SxL,0.5630929787700043
3307,T,-0.12813197334060208
3307,SxT,-0.017384663713144476
3308,S,-0.16642700196241417
3308,L,0.26584278229451974
3308,SxL,0.6354390359055333
3308,T,-0.18363881218321615
3308,SxT,0.07936359262096039
3309,S,-0.3453866980877468
3309,L,0.16308067132507686
3309,SxL,0.7570174383588271
3309,T,-0.33581468850572704
3309,SxT,0.17157666253878245
3310,S,-0.47145214189408546
3310,L,0.17453843670031144
3310,SxL,0.8373384443021304
3310,T,-0.25189384703137724
3310,SxT,0.19816047545561113
3311,S,-0.09219174928434462
3311,L,0.3445960965533357
3311,SxL,0.5301758907560601
3311,T,-0.07314567132684184
3311,SxT,0.010937676587559585
3312,S,-0.18392548526867133
3312,L,0.2560897636658006
3312,SxL,0.7452913454318978
3312,T,-0.08949449133071387
3312,SxT,0.07730571044309242
3313,S,-0.3113151146078226
3313,L,0.2032797799746966
3313,SxL,0.6876132487317146
3313,T,-0.2396642341086692
3313,SxT,0.18128894544010601
3314,S,-0.19859694321587668
3314,L,0.21962554706543935
3314,SxL,0.7247910516027769
3314,T,-0.2585717802668466
3314,SxT,0.08084323910002479
3315,S,-0.204060740795413
3315,L,0.18186113070828103
3315,SxL,0.7411745341285916
3315,T,-0.1633280940428106
3315,SxT,0.11793959175728225
3316,S,-0.16101839886429584
3316,L,0.37223002277889605
3316,SxL,0.5651940812334442
3316,T,-0.08443219212172541
3316,SxT,0.04902696484035463
3317,S,-0.12039717707156211
3317,L,0.24397562444863696
3317,SxL,0.6809893176025271
3317,T,-0.12914319602522373
3317,SxT,0.06499185459829591
3318,S,-0.1350953704670656
3318,L,0.3038188662489235
3318,SxL,0.6002370583413205
3318,T,-0.07754635868331697
3318,SxT,0.008149995044637252
3319,S,-0.409607143538402
3319,L,0.11362713755657583
3319,SxL,0.8451289340891023
3319,T,-0.3223552962538055
3319,SxT,0.19573002474586074
3320,S,-0.11229191235014228
3320,L,0.2834656832736009
3320,SxL,0.6398675595897659
3320,T,-0.05831795992083845
3320,SxT,-0.0023282867563328654
3321,S,-0.21675067214787613
3321,L,0.2147496547070078
3321,SxL,0.7024733304216269
3321,T,-0.13445623368190962
3321,SxT,0.11113644203966712
3322,S,-0.47460190274512787
3322,L,0.27358651422200164
3322,SxL,0.7794914268593697
3322,T,-0.26592834834248935
3322,SxT,0.24299650114236193
3323,S,-0.30343684644483293
3323,L,0.22751374194795426
3323,SxL,0.7286530934701901
3323,T,-0.172900490805912
3323,SxT,0.13419067746718816
3324,S,-0.071990527003495
3324,L,0.2849507741111196
3324,SxL,0.5684784469136072
3324,T,-0.08597644685755423
3324,SxT,-0.0007230626008943072
3325,S,-0.10359241808618971
3325,L,0.33573821679203475
3325,SxL,0.6202043614369679
3325,T,-0.015023644489326278
3325,SxT,0.04282758263415363
3326,S,-0.1663225404055925
3326,L,0.20882705632496812
