regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R6,2,-0.0170011805116463,2.394530450294945,18.683891239996104,2.930514099308087,10.299305476677523,4.565240359149021,6.466282673747477,5.734065117528502,3.8330228029300457,5.734065117528502,1.8355581412137205,0.5375611820571395
R6,3,1.47944052068051,1.7131082774535478,10.62873192441934,2.372297530291921,6.466282673747477,1.3427984492361964,18.416774686762103,5.12348422451128,-11.950492013014626,5.12348422451128,1.8355581412137205,0.5375611820571395
R6,4,4.179744772756233,0.3724258254288738,5.995590164334436,1.8177489722865605,18.416774686762103,0.8078073259326725,0.41551673929453253,17.608967360829432,18.001257947467572,17.60896736082943,1.8355581412137205,0.5375611820571395
R6,5,-0.5384989533432996,0.1795736716622575,5.021631790909491,1.6512405953991796,0.41551673929453253,0.09328891298843914,0.4209239101164257,0.32222782630609337,-0.005407170821893181,0.32222782630609337,1.8355581412137205,0.5375611820571395
R6,6,-0.5724583671437127,-0.2794760321123501,4.050010757392497,1.4547626192975913,0.4209239101164257,0.01510847547831659,0.7616616825297575,0.40581543463810915,-0.3407377724133318,0.4058154346381091,1.8355581412137205,0.5375611820571395
R6,7,-0.5127004601268317,0.4547419954819196,4.031175359386061,1.4505848438274038,0.7616616825297575,0.2920096382606142,1.2747856840722833,0.4696520442691433,-0.5131240015425258,0.4696520442691431,1.8355581412137205,0.5375611820571395
R6,8,-0.5068973189123651,0.6837817245352504,4.158081837297193,1.47843499128703,1.2747856840722833,0.550283345343338,1.1358585152347953,0.7245023387289453,0.138927168837488,0.7245023387289451,1.8355581412137205,0.5375611820571395
R6,9,-0.4922857818085928,0.638099703355661,4.375969458501777,1.5246772578714796,1.1358585152347953,0.48634199284131513,1.036946307730571,0.6495165223934802,0.09891220750422436,0.64951652239348,1.8355581412137205,0.5375611820571395
R6,10,-0.6037196897830864,0.526689343344141,3.675983102990614,1.3687436233122954,1.036946307730571,0.39506717950650244,1.3527359129839724,0.6418791282240686,-0.3157896052534015,0.6418791282240686,1.8355581412137205,0.5375611820571395
R6,11,-0.5819610826466977,0.6712083298190287,4.532025414098908,1.5566420775791237,1.3527359129839724,0.563536589250206,0.8672293539081741,0.7891993237337664,0.4855065590757983,0.7891993237337664,1.8355581412137205,0.5375611820571395
