perm,run,tag,regime_id,cycle,null_beta1_birth_area_delta,overload_asinh,beta1_birth_area_delta
11,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.03190278275222236,0.6037171062766126,0.0387659551367116
12,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.029274954826976396,0.6037171062766126,0.0387659551367116
13,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.027630204234761313,0.6037171062766126,0.0387659551367116
14,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.033360738137147405,0.6037171062766126,0.0387659551367116
15,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.022037578689584558,0.6037171062766126,0.0387659551367116
16,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.023008208043234335,0.6037171062766126,0.0387659551367116
17,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.022662867682592458,0.6037171062766126,0.0387659551367116
18,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.03366810787478486,0.6037171062766126,0.0387659551367116
19,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.020284241576478013,0.6037171062766126,0.0387659551367116
20,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.031191229115335395,0.6037171062766126,0.0387659551367116
21,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.02753852486834335,0.6037171062766126,0.0387659551367116
22,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.03046233402497306,0.6037171062766126,0.0387659551367116
23,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.030969551401742235,0.6037171062766126,0.0387659551367116
24,R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.026043640656713274,0.6037171062766126,0.0387659551367116
0,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07980847811976505,1.6882362419125148,0.0719850714403522
1,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07595471282617516,1.6882362419125148,0.0719850714403522
2,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07262042065526009,1.6882362419125148,0.0719850714403522
3,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07684671595963127,1.6882362419125148,0.0719850714403522
4,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08014290594852014,1.6882362419125148,0.0719850714403522
5,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08181757775929654,1.6882362419125148,0.0719850714403522
6,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07530649722015736,1.6882362419125148,0.0719850714403522
7,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07436071035649033,1.6882362419125148,0.0719850714403522
8,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07794001708912435,1.6882362419125148,0.0719850714403522
9,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08103996848968814,1.6882362419125148,0.0719850714403522
10,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07770331342373704,1.6882362419125148,0.0719850714403522
11,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07942052070310254,1.6882362419125148,0.0719850714403522
12,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.0872779327689871,1.6882362419125148,0.0719850714403522
13,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07000922088522332,1.6882362419125148,0.0719850714403522
14,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07517408438602102,1.6882362419125148,0.0719850714403522
15,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.0779656608417999,1.6882362419125148,0.0719850714403522
16,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08559020034514342,1.6882362419125148,0.0719850714403522
17,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07653586876651913,1.6882362419125148,0.0719850714403522
18,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07940982677574604,1.6882362419125148,0.0719850714403522
19,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07893624475224503,1.6882362419125148,0.0719850714403522
20,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08037904282978692,1.6882362419125148,0.0719850714403522
21,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.0779132266460924,1.6882362419125148,0.0719850714403522
22,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07981685153034893,1.6882362419125148,0.0719850714403522
23,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.08010110355859801,1.6882362419125148,0.0719850714403522
24,R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.07443314728362604,1.6882362419125148,0.0719850714403522
0,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.017574191027800945,0.8002983088496799,0.036747232190355
1,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02619575470606561,0.8002983088496799,0.036747232190355
2,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.020325600542558386,0.8002983088496799,0.036747232190355
3,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02525134140046545,0.8002983088496799,0.036747232190355
4,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02488104059792756,0.8002983088496799,0.036747232190355
5,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.025665922172027233,0.8002983088496799,0.036747232190355
6,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02909709919838449,0.8002983088496799,0.036747232190355
7,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.01783665845504684,0.8002983088496799,0.036747232190355
8,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.022623778824675256,0.8002983088496799,0.036747232190355
9,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.01999769775470861,0.8002983088496799,0.036747232190355
10,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02557895941944746,0.8002983088496799,0.036747232190355
11,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02511108611832663,0.8002983088496799,0.036747232190355
12,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.019479640702997958,0.8002983088496799,0.036747232190355
13,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02799781839248766,0.8002983088496799,0.036747232190355
14,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.010477122805001238,0.8002983088496799,0.036747232190355
15,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.005762829585536089,0.8002983088496799,0.036747232190355
16,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.03053105181877394,0.8002983088496799,0.036747232190355
17,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02146899559839166,0.8002983088496799,0.036747232190355
18,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.009772627115579302,0.8002983088496799,0.036747232190355
19,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.023558472879475545,0.8002983088496799,0.036747232190355
20,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.014958730950312749,0.8002983088496799,0.036747232190355
21,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.03015678766005414,0.8002983088496799,0.036747232190355
22,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.02247286524601444,0.8002983088496799,0.036747232190355
23,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.012290403605329736,0.8002983088496799,0.036747232190355
24,R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.019232283389696514,0.8002983088496799,0.036747232190355
0,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0753804985900966,1.6126910237894436,0.0700572346140905
1,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07095184513599984,1.6126910237894436,0.0700572346140905
2,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07550784339790784,1.6126910237894436,0.0700572346140905
3,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.06941701475481155,1.6126910237894436,0.0700572346140905
4,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07183672421671589,1.6126910237894436,0.0700572346140905
5,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07054909722487684,1.6126910237894436,0.0700572346140905
6,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.08192798641440208,1.6126910237894436,0.0700572346140905
7,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.06978153745240229,1.6126910237894436,0.0700572346140905
8,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07036237306806237,1.6126910237894436,0.0700572346140905
9,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.06955583866436466,1.6126910237894436,0.0700572346140905
10,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0759447778472408,1.6126910237894436,0.0700572346140905
11,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0768264339432789,1.6126910237894436,0.0700572346140905
12,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07099333569752386,1.6126910237894436,0.0700572346140905
13,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07203404885620307,1.6126910237894436,0.0700572346140905
14,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0748757898748903,1.6126910237894436,0.0700572346140905
15,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.06727568013676133,1.6126910237894436,0.0700572346140905
16,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07751324164094608,1.6126910237894436,0.0700572346140905
17,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07397786812691959,1.6126910237894436,0.0700572346140905
18,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07682993207532601,1.6126910237894436,0.0700572346140905
19,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07080234043561301,1.6126910237894436,0.0700572346140905
20,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07624305041639512,1.6126910237894436,0.0700572346140905
21,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0763190951869932,1.6126910237894436,0.0700572346140905
22,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07252610330921838,1.6126910237894436,0.0700572346140905
23,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.07593526636833403,1.6126910237894436,0.0700572346140905
24,R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0735629550796793,1.6126910237894436,0.0700572346140905
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2310922745270057,4.577128181598201,0.1696251466640786
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.242765646724163,4.577128181598201,0.1696251466640786
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23786132733342644,4.577128181598201,0.1696251466640786
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2370714398273125,4.577128181598201,0.1696251466640786
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2246642102432701,4.577128181598201,0.1696251466640786
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24018181045448095,4.577128181598201,0.1696251466640786
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2389515902910314,4.577128181598201,0.1696251466640786
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23070758355664212,4.577128181598201,0.1696251466640786
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23339172377317197,4.577128181598201,0.1696251466640786
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23386759595593137,4.577128181598201,0.1696251466640786
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24162340695872872,4.577128181598201,0.1696251466640786
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24428288439534124,4.577128181598201,0.1696251466640786
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23956286508085317,4.577128181598201,0.1696251466640786
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2421802711973794,4.577128181598201,0.1696251466640786
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2380298731951067,4.577128181598201,0.1696251466640786
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24109135422607914,4.577128181598201,0.1696251466640786
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24043293120040515,4.577128181598201,0.1696251466640786
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2405226881938006,4.577128181598201,0.1696251466640786
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24020120722019817,4.577128181598201,0.1696251466640786
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23421684917849023,4.577128181598201,0.1696251466640786
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.22872531676245056,4.577128181598201,0.1696251466640786
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23916628927335148,4.577128181598201,0.1696251466640786
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.24027515260389715,4.577128181598201,0.1696251466640786
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.2449458571173938,4.577128181598201,0.1696251466640786
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,1,0.23853308060858036,4.577128181598201,0.1696251466640786
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.2322469937788797,4.0328305283780645,0.1644685124942044
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23235906531356237,4.0328305283780645,0.1644685124942044
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23286817443769375,4.0328305283780645,0.1644685124942044
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23400626636251548,4.0328305283780645,0.1644685124942044
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.22920792581290722,4.0328305283780645,0.1644685124942044
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.2280288470442956,4.0328305283780645,0.1644685124942044
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23556340689645522,4.0328305283780645,0.1644685124942044
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23376524023083212,4.0328305283780645,0.1644685124942044
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.22663845620207634,4.0328305283780645,0.1644685124942044
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23118843980543652,4.0328305283780645,0.1644685124942044
10,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.2386418287441926,4.0328305283780645,0.1644685124942044
11,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23409849113585457,4.0328305283780645,0.1644685124942044
12,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23576492270297045,4.0328305283780645,0.1644685124942044
13,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.2329668712070962,4.0328305283780645,0.1644685124942044
14,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23610353833487702,4.0328305283780645,0.1644685124942044
15,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23260668145465768,4.0328305283780645,0.1644685124942044
16,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23211353181522726,4.0328305283780645,0.1644685124942044
17,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23435206240899914,4.0328305283780645,0.1644685124942044
18,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23318810479041946,4.0328305283780645,0.1644685124942044
19,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.22473833076332983,4.0328305283780645,0.1644685124942044
20,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23559770104992034,4.0328305283780645,0.1644685124942044
21,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23176393675145301,4.0328305283780645,0.1644685124942044
22,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.22425842257841844,4.0328305283780645,0.1644685124942044
23,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.2309284963746394,4.0328305283780645,0.1644685124942044
24,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,2,0.23237180960274184,4.0328305283780645,0.1644685124942044
0,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22847553143340954,3.6786576137691274,0.1605097805662861
1,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22110342715442766,3.6786576137691274,0.1605097805662861
2,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.21497356607845813,3.6786576137691274,0.1605097805662861
3,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22096513332424217,3.6786576137691274,0.1605097805662861
4,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22218853990399468,3.6786576137691274,0.1605097805662861
5,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.21631830697357046,3.6786576137691274,0.1605097805662861
6,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.21641609308144139,3.6786576137691274,0.1605097805662861
7,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22262367946704154,3.6786576137691274,0.1605097805662861
8,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.22102620197426542,3.6786576137691274,0.1605097805662861
9,R6_closed_high_expansion_high_friction,a150_mu060_g000,R6c,3,0.21627639256693,3.6786576137691274,0.1605097805662861
