regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_asinh,dimensionless_loop_number,amplifying_projection,amplified_memory_component,amplified_hot_component,one_step_gain,mode_angle_deg
R6c,18,-0.3140825652514444,-0.1393579487175205,4.751246657128263,1.6000214842207405,0.1080846582261037,-0.21981994154269793,-0.10613845818962464,-0.16354414579346718,0.8869387196732684,74.15472952838121
R6c,19,-0.4395788440401266,-0.2914544743938368,4.5722479532639895,1.564731731247691,0.1036136578168744,-0.40040274626214484,-0.19333155056317167,-0.29789619927672173,0.8869387196732684,74.15472952838121
R6c,20,-0.269878463283372,-0.2721145290083753,5.679286281566324,1.7664792713982311,0.1041821711563368,-0.33546260462613686,-0.16197567602563384,-0.2495812924623882,0.8869387196732684,74.15472952838121
R6c,21,-0.4164011720600044,-0.4400689293414621,4.30868434449933,1.5106029826887957,0.0992450156935015,-0.537041790806398,-0.25930671830569185,-0.399554473158506,0.8869387196732684,74.15472952838121
R6c,22,-0.3084165713418222,-0.1233276988970885,5.382927936904656,1.7160830366757227,0.1085558803870867,-0.20285175478174358,-0.09794549276327603,-0.15091996079000938,0.8869387196732684,74.15472952838121
R6c,23,-0.3342067156754084,-0.4279747535887206,5.047436657719826,1.6560040700768948,0.0996005337732167,-0.5029647531875991,-0.24285286881803467,-0.37420145027338353,0.8869387196732684,74.15472952838121
R6c,24,-0.3866113282000066,-0.1475451043893673,5.155794106464999,1.6757791336099093,0.1078439901622115,-0.24749929076645422,-0.11950323041949545,-0.18413734354044686,0.8869387196732684,74.15472952838121
R6c,25,-0.3762134396595352,-0.2575901581902543,4.5825968762458675,1.5668034732221927,0.104609126785881,-0.3505238702368287,-0.16924789845952407,-0.26078674453185235,0.8869387196732684,74.15472952838121
R6c,26,-0.4003231315236201,-0.2737444410276422,5.041628144916011,1.6549336797125744,0.1041342585740293,-0.3726472522698235,-0.17993001238623532,-0.2772463504768657,0.8869387196732684,74.15472952838121
R6c,27,-0.3379563735118994,-0.4648256865556925,4.068094254880477,1.4587589485500425,0.0985172707884563,-0.5394392532027842,-0.26046431556704225,-0.40133816456037447,0.8869387196732684,74.15472952838121
R6c,28,-0.3735362077675651,-0.4828760447419762,4.098369314256581,1.4654176061312671,0.0979866659079125,-0.5665184771676942,-0.27353932168539663,-0.4214848742765672,0.8869387196732684,74.15472952838121
R6c,29,-0.3960134447980432,-0.6615895812808568,4.162775588037278,1.4794517942719871,0.0927332369328115,-0.7445785511587807,-0.3595143318956211,-0.5539600377964219,0.8869387196732684,74.15472952838121
R6c,30,-0.4087640387598529,-0.2228855008134296,4.785147278607196,1.6065778483861053,0.1056292982634607,-0.3260255305406963,-0.15741905351804678,-0.2425601905129399,0.8869387196732684,74.15472952838121
