run,tag,regime_id,cycle,phase,n_contacts,edge_fraction,rank,beta1_birth_density,loop_force_share_partial,giant_component_fraction,added_force_fraction
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,cold,6927,1.0,6927,0.537895192724123,0.5035657560946966,0.57124452460706,1.0000000000000024
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.01,149,0.4899328859060403,0.0409284370543397,0.0004566210045662,0.0838979603009889
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.02,298,0.4899328859060403,0.0682523793087247,0.0007610350076103,0.1398870983024592
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.05,743,0.4845222072678331,0.1277481541380671,0.0010654490106544,0.2637110985510267
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.1,1486,0.4919246298788694,0.1995874005069227,0.0021308980213089,0.4078191840510344
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.2,2972,0.4912516823687752,0.2932278340798407,0.0039573820395738,0.5989157877351503
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.4,5943,0.4955409725727747,0.4015199418980146,0.0480974124809741,0.815675891582248
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,0.8,11886,0.5450950698300522,0.4977737997798774,0.6764079147640791,0.9855326288543776
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,11,hot,14857,1.0,14857,0.5923806959682305,0.5085291701407353,0.791476407914764,1.000000000000001
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.01,21,0.4761904761904761,0.0327345393473366,0.0017814726840855,0.068916175858164
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.02,42,0.4761904761904761,0.0559268144253871,0.0017814726840855,0.1179339759724241
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.05,104,0.4903846153846153,0.1137072821685883,0.0017814726840855,0.2335316048031269
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.1,207,0.4879227053140096,0.1788032120452111,0.0017814726840855,0.3677876527281452
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.2,413,0.4842615012106537,0.2699050486291683,0.002375296912114,0.5570691028571978
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.4,825,0.4945454545454545,0.3918020844158912,0.003562945368171,0.7992206091918077
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,0.8,1650,0.4878787878787878,0.4810883808353027,0.0065320665083135,0.9853667034859838
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,cold,2062,1.0,2062,0.4961202715809893,0.4884788675524,0.009501187648456,1.0000000000000016
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.01,66,0.4848484848484848,0.0525799589563524,0.0004330879168471,0.1085043684952212
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.02,132,0.4772727272727273,0.0806146180506234,0.0004330879168471,0.1680343528148078
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.05,330,0.4939393939393939,0.1466979645728473,0.0008661758336942,0.2988594743471928
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.1,659,0.4871016691957511,0.2153707595261791,0.0015158077089649,0.4419635986162304
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.2,1317,0.4889901290812452,0.3089119254092439,0.0030316154179298,0.6320683431325476
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.4,2634,0.4893697798025816,0.4108752983721337,0.0067128627111303,0.8398724497514279
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,0.8,5267,0.4837668501993544,0.4819036472546961,0.0385448245993936,0.9894283958083958
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,12,hot,6583,1.0,6583,0.4999240467871791,0.4874199899602199,0.0894326548289302,1.0000000000000064
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.01,69,0.4782608695652174,0.0219454133644057,0.000774393391843,0.0457790029185388
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.02,138,0.4782608695652174,0.03914727384122,0.000774393391843,0.0816742869737329
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.05,345,0.4811594202898551,0.0840572036314149,0.0012906556530717,0.1746111312249685
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.1,690,0.4826086956521739,0.1450815377303554,0.0025813113061435,0.3003223771938433
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.2,1379,0.4902102973168963,0.2422746874166585,0.0064532782653588,0.4955557882351603
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.4,2757,0.4951033732317736,0.3732930519360271,0.0203923593185338,0.7575445568754011
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,0.8,5513,0.5144204607291856,0.4903950102129307,0.431853381517811,0.9800272087897164
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,cold,6891,1.0,6891,0.535771295893194,0.5020547462786594,0.5707279297883324,1.0000000000000056
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.01,140,0.4642857142857143,0.0393323613634431,0.0006259780907668,0.0840021218188883
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.02,279,0.4946236559139785,0.0694442646509805,0.0006259780907668,0.1413692577701733
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.05,698,0.4785100286532951,0.128362889836015,0.0010954616588419,0.2674689962320258
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.1,1395,0.489605734767025,0.202384617024168,0.0018779342723004,0.4148175453425613
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.2,2790,0.4899641577060932,0.2964449789445473,0.0046948356807511,0.6069113234177244
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.4,5579,0.4939953396666069,0.4042499313186777,0.0413145539906103,0.8234616138506553
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,0.8,11157,0.5345522990051089,0.4942962438985364,0.6358372456964007,0.985523244995439
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,13,hot,13946,1.0,13946,0.5810985228739424,0.5048578619221648,0.7699530516431925,0.9999999999999992
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.01,21,0.4761904761904761,0.0285957512132235,0.0011883541295306,0.0605510882041618
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.02,42,0.4761904761904761,0.0485565313219181,0.0011883541295306,0.1024359311221432
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.05,104,0.4903846153846153,0.0985171308601561,0.0011883541295306,0.2028150582440558
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.1,208,0.4759615384615384,0.1612209749867809,0.0023767082590612,0.3388161563726388
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.2,415,0.4867469879518072,0.2655237514837835,0.0035650623885918,0.5467792075505801
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.4,830,0.4927710843373494,0.3914487092240164,0.005941770647653,0.7994928982442524
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,0.8,1660,0.4927710843373494,0.482892943908879,0.0065359477124183,0.9862831383003584
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,cold,2074,1.0,2074,0.4990356798457088,0.4896435393094617,0.0083184789067142,1.0000000000000004
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.01,66,0.4696969696969697,0.048522465050922,0.0004361098996947,0.102812797074801
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.02,131,0.4732824427480916,0.0770702889225629,0.000654164849542,0.1621962996905183
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.05,327,0.4862385321100917,0.1409902927296825,0.000654164849542,0.2908918306102468
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.1,654,0.4847094801223242,0.2107917695051472,0.0010902747492368,0.4345564589580485
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.2,1307,0.4873756694720734,0.3035946424505101,0.0017444395987788,0.6236157501977082
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.4,2614,0.4912012241775057,0.4096581064420266,0.0061055385957261,0.837580548664452
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,0.8,5228,0.4831675592960979,0.4806661625463376,0.0165721761883994,0.9883651446579363
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,14,hot,6534,1.0,6534,0.4996939087848179,0.4868041255456992,0.057348451809856,0.9999999999999954
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.01,66,0.4696969696969697,0.0220927733756397,0.0010770059235325,0.0470496335264767
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.02,131,0.4809160305343511,0.0406467152330165,0.0010770059235325,0.0846691205697903
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.05,327,0.4862385321100917,0.0856231999715796,0.0013462574044157,0.1765730977323318
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.1,653,0.4915773353751914,0.1471136950871821,0.001884760366182,0.3005592286031157
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.2,1305,0.4919540229885057,0.2421387713027243,0.0045772751750134,0.4943406049130159
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.4,2609,0.4955921809122269,0.3713116076703776,0.0172320947765212,0.7540123385332791
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,0.8,5217,0.5087214874448917,0.4870381183097289,0.3774905761981691,0.9788434046905012
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,cold,6521,1.0,6521,0.5302867658334611,0.4991054965168012,0.561389337641357,0.9999999999999994
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.01,144,0.4861111111111111,0.0369837070435811,0.0004704406460718,0.0763314375016374
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.02,288,0.4756944444444444,0.0615100983982859,0.0004704406460718,0.1290669107550745
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.05,720,0.4833333333333333,0.1219697089429874,0.0010976948408342,0.2527755868192513
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.1,1440,0.4881944444444444,0.1946154101391501,0.0012545083895248,0.3997505294514428
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.2,2880,0.4930555555555556,0.2903797344827523,0.0028226438764309,0.592658177160577
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.4,5759,0.4929675290849106,0.3980445277403137,0.0283832523129998,0.8113410784723126
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,0.8,11517,0.5444126074498568,0.4968352051023577,0.6584600909518582,0.984227743414994
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,15,hot,14396,1.0,14396,0.5921089191442067,0.508703272100122,0.7864199466833934,1.0000000000000024
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.01,20,0.45,0.0334590772211929,0.0012554927809165,0.0728683122392672
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.02,39,0.4615384615384615,0.0547916460762751,0.0012554927809165,0.1174713045190308
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.05,96,0.4895833333333333,0.1094993919355358,0.0018832391713747,0.2248875762028949
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.1,191,0.4869109947643979,0.1742476593238734,0.002510985561833,0.3587377902020324
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.2,382,0.4869109947643979,0.2665875262370754,0.002510985561833,0.5483602097598723
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.4,763,0.4901703800786369,0.3844689660756796,0.005021971123666,0.787601659190629
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,0.8,1525,0.4904918032786885,0.4813015111550814,0.0087884494664155,0.9837632698015638
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,cold,1906,1.0,1906,0.493704092339979,0.4892327791653865,0.0106716886377903,1.0000000000000022
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.01,67,0.4925373134328358,0.0519874755950305,0.0006410256410256,0.1062128166474917
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.02,133,0.4887218045112781,0.0800045263491466,0.0006410256410256,0.1642044903025551
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.05,331,0.4894259818731117,0.1410613709189616,0.0008547008547008,0.2887237956154463
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.1,662,0.4909365558912387,0.212155036819342,0.0025641025641025,0.432966114229399
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.2,1323,0.4897959183673469,0.3057882105471279,0.0036324786324786,0.6244704850376451
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.4,2646,0.491307634164777,0.4106749334387288,0.0057692307692307,0.837135673039835
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,0.8,5292,0.4807256235827664,0.4811876141136859,0.0226495726495726,0.9879981810623226
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,16,hot,6615,1.0,6615,0.5005291005291005,0.4878574767431677,0.0358974358974358,0.9999999999999968
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.01,70,0.4714285714285714,0.021012821664678,0.00130005200208,0.0446799208733529
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.02,139,0.4820143884892086,0.0391081377266711,0.0018200728029121,0.0813430038780682
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.05,347,0.484149855907781,0.0838673626719727,0.0018200728029121,0.1736130247498093
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.1,693,0.4906204906204906,0.1461937945902611,0.0026001040041601,0.2991102445373994
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.2,1386,0.487012987012987,0.2391365523079753,0.0052002080083203,0.4910594284765739
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.4,2771,0.495849873691808,0.3695349210278113,0.0171606864274571,0.7493328267872346
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,0.8,5542,0.5167809455070371,0.4909419471137823,0.4271970878835153,0.979397921036814
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,cold,6927,1.0,6927,0.5409268081420529,0.5030964893822888,0.5759230369214768,0.9999999999999962
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.01,138,0.4782608695652174,0.0402602318191875,0.0006314127861089,0.0841575415633981
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.02,276,0.4855072463768116,0.06894921438981,0.0006314127861089,0.142227865933997
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.05,689,0.4847605224963715,0.1293667664820397,0.0007892659826361,0.2670986879366473
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.1,1377,0.4887436456063907,0.2019527206604614,0.0017363851617995,0.4144719237110775
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.2,2754,0.4909222948438634,0.2971723333026456,0.0029992107340173,0.6074524798255698
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.4,5508,0.4954611474219317,0.404040825481872,0.0258879242304656,0.8212497819973918
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,0.8,11016,0.5348583877995643,0.4943517269975659,0.6252565114443568,0.9861304257942634
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,17,hot,13769,1.0,13769,0.5800711743772242,0.504425381249682,0.7643251775848461,0.9999999999999918
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.01,20,0.45,0.0281639515384156,0.0012217470983506,0.061767796025398
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.02,40,0.45,0.0481816646152496,0.0012217470983506,0.105630302850302
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.05,100,0.49,0.1023937412132791,0.0012217470983506,0.2098416917663118
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.1,200,0.485,0.1644172958678499,0.0018326206475259,0.3396767106146607
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.2,400,0.49,0.2607925444846201,0.0024434941967012,0.5347975270143388
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.4,799,0.493116395494368,0.3849693771337358,0.0030543677458766,0.7861334787656371
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,0.8,1598,0.4887359198998748,0.4825194408094785,0.0067196090409285,0.985845138831268
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,cold,1997,1.0,1997,0.4947421131697546,0.4893597731340777,0.0128283445326817,1.0000000000000009
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.01,68,0.4852941176470588,0.0544929458418536,0.0004263483265828,0.1124075324052844
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.02,136,0.4779411764705882,0.0862020281811433,0.0008526966531656,0.179367476529467
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.05,339,0.4896755162241888,0.1542058380600421,0.0008526966531656,0.3160180919655422
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.1,677,0.4844903988183161,0.2237351497745199,0.0014922191430398,0.4606506691690317
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.2,1353,0.4885439763488544,0.3150545933697528,0.0025580899594969,0.6453274949476195
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.4,2706,0.4885439763488544,0.4151118490938615,0.0051161799189938,0.8494958991957764
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,0.8,5412,0.4804138950480414,0.4810639418388364,0.0176934555531869,0.989932230732744
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,18,hot,6765,1.0,6765,0.4987435328898743,0.4865021293222249,0.0358132594329567,0.9999999999999994
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.01,71,0.4647887323943662,0.0211582433432784,0.0007749935417204,0.0453465706073994
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.02,141,0.4680851063829787,0.0381455682307268,0.0010333247222939,0.0813169468989273
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.05,352,0.4886363636363636,0.0845108264179325,0.0015499870834409,0.1734491322326339
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.1,704,0.4872159090909091,0.1442615215094796,0.0018083182640144,0.2966355957962902
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.2,1408,0.4893465909090909,0.2389907994644059,0.0043916300697494,0.4893141638507939
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.4,2816,0.4968039772727273,0.3698885558119654,0.022991475071041,0.7488612231743916
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,0.8,5632,0.5161576704545454,0.4912281591912917,0.3200723327305605,0.978943028845651
G1_lossy_high_expansion_low_friction,a150_mu010_g020,G1,19,cold,7040,1.0,7040,0.5411931818181818,0.5042525039942466,0.591061741152157,0.9999999999999962
