tag,label,phase,force_over_mean,ccdf
a150_mu060_g020,hot-load,cold,1.4584408837062448,0.23434532374100714
a150_mu060_g020,hot-load,cold,1.4717367897227616,0.23075539568345316
a150_mu060_g020,hot-load,cold,1.4860234087091113,0.2271654676258993
a150_mu060_g020,hot-load,cold,1.5025001304875776,0.2235755395683453
a150_mu060_g020,hot-load,cold,1.5143227083147737,0.21998561151079143
a150_mu060_g020,hot-load,cold,1.5209180842837045,0.21639568345323745
a150_mu060_g020,hot-load,cold,1.5310557967649352,0.21280575539568347
a150_mu060_g020,hot-load,cold,1.5456540893123898,0.2092158273381295
a150_mu060_g020,hot-load,cold,1.5520694346188306,0.2056258992805755
a150_mu060_g020,hot-load,cold,1.581801845071581,0.20203597122302153
a150_mu060_g020,hot-load,cold,1.604598004071971,0.19844604316546754
a150_mu060_g020,hot-load,cold,1.6211098116571896,0.19485611510791367
a150_mu060_g020,hot-load,cold,1.6391717928404235,0.1912661870503597
a150_mu060_g020,hot-load,cold,1.6525234559160302,0.18767625899280582
a150_mu060_g020,hot-load,cold,1.6719242054539603,0.18408633093525184
a150_mu060_g020,hot-load,cold,1.687126904913148,0.18049640287769786
a150_mu060_g020,hot-load,cold,1.7024785962693016,0.17690647482014388
a150_mu060_g020,hot-load,cold,1.7277213639934053,0.1733165467625899
a150_mu060_g020,hot-load,cold,1.7493057919127462,0.16972661870503591
a150_mu060_g020,hot-load,cold,1.76257896761818,0.16613669064748193
a150_mu060_g020,hot-load,cold,1.7834904082267378,0.16254676258992806
a150_mu060_g020,hot-load,cold,1.800723628552096,0.15895683453237408
a150_mu060_g020,hot-load,cold,1.8231986534458215,0.1553669064748202
a150_mu060_g020,hot-load,cold,1.8409522669966658,0.15177697841726623
a150_mu060_g020,hot-load,cold,1.8670161764788067,0.14818705035971225
a150_mu060_g020,hot-load,cold,1.9097117184703971,0.14459712230215827
a150_mu060_g020,hot-load,cold,1.9389841779684462,0.14100719424460428
a150_mu060_g020,hot-load,cold,1.9934534582704784,0.1374172661870503
a150_mu060_g020,hot-load,cold,2.0158431308023648,0.13382733812949632
a150_mu060_g020,hot-load,cold,2.0337589670169343,0.13023741007194245
a150_mu060_g020,hot-load,cold,2.0494449869753995,0.12664748201438847
a150_mu060_g020,hot-load,cold,2.0844320128107316,0.1230575539568346
a150_mu060_g020,hot-load,cold,2.1120359921143947,0.11946762589928062
a150_mu060_g020,hot-load,cold,2.1535605665519784,0.11587769784172663
a150_mu060_g020,hot-load,cold,2.1707836444474298,0.11228776978417265
a150_mu060_g020,hot-load,cold,2.186372518123081,0.10869784172661867
a150_mu060_g020,hot-load,cold,2.256801760834392,0.10510791366906469
a150_mu060_g020,hot-load,cold,2.3058592713641657,0.10151798561151071
a150_mu060_g020,hot-load,cold,2.3425141209178806,0.09792805755395684
a150_mu060_g020,hot-load,cold,2.374489696072081,0.09433812949640286
a150_mu060_g020,hot-load,cold,2.4416940047722715,0.09074820143884899
a150_mu060_g020,hot-load,cold,2.4776847835471454,0.087158273381295
a150_mu060_g020,hot-load,cold,2.5200907968267523,0.08356834532374102
a150_mu060_g020,hot-load,cold,2.5577059208855455,0.07997841726618704
a150_mu060_g020,hot-load,cold,2.581162478631745,0.07638848920863306
a150_mu060_g020,hot-load,cold,2.6228827793964955,0.07279856115107908
a150_mu060_g020,hot-load,cold,2.645650681130093,0.0692086330935251
a150_mu060_g020,hot-load,cold,2.6770232921174326,0.06561870503597123
a150_mu060_g020,hot-load,cold,2.705525395652249,0.062028776978417244
a150_mu060_g020,hot-load,cold,2.7434625087207785,0.05843884892086337
a150_mu060_g020,hot-load,cold,2.8246648410595316,0.05484892086330939
a150_mu060_g020,hot-load,cold,2.9013743826151392,0.05125899280575541
a150_mu060_g020,hot-load,cold,2.9939241545530546,0.04766906474820143
a150_mu060_g020,hot-load,cold,3.0743577541179925,0.04407913669064745
a150_mu060_g020,hot-load,cold,3.141400354619248,0.040489208633093465
a150_mu060_g020,hot-load,cold,3.273697752659513,0.036899280575539484
a150_mu060_g020,hot-load,cold,3.4846878169937354,0.03330935251798561
a150_mu060_g020,hot-load,cold,3.620074890372652,0.02971942446043163
a150_mu060_g020,hot-load,cold,3.7148625983325525,0.02612949640287776
a150_mu060_g020,hot-load,cold,3.8388708125918916,0.02253956834532378
a150_mu060_g020,hot-load,cold,3.932919554222488,0.018949640287769798
a150_mu060_g020,hot-load,cold,4.2343722210603625,0.015359712230215816
a150_mu060_g020,hot-load,cold,4.51336640227152,0.011769784172661835
a150_mu060_g020,hot-load,cold,4.83630480166555,0.008179856115107853
a150_mu060_g020,hot-load,cold,5.682879613052821,0.0045899280575538715
a150_mu060_g020,hot-load,cold,6.529332231256385,0.0010000000000000009
