bootstrap_id,angle_degrees,cold_r2,hot_r2
283,125.17713277258127,1.0,1.0
284,97.50721520863304,0.998869420907238,0.9969105315851922
285,84.85264230987087,0.9875483753906802,0.9927204727312462
286,77.32723706936197,0.9447749271398298,0.9853908776291038
287,87.83604401983659,0.9775778350559363,0.9864304073701419
288,101.59647888405381,0.9677571964948235,0.9820742943858667
289,89.93108490720019,0.979526001305728,0.9804893267980971
290,75.3752007901169,1.0,1.0
291,99.7018601189648,0.9989554375118533,0.9971380009807367
292,74.84204560755907,0.9501061257813641,0.9868658177480053
293,142.9156920155281,1.0,1.0
294,143.46207342150706,1.0,1.0
295,77.97435418276464,0.9894228063576821,0.9999752647769541
296,86.89284172540677,0.959173328938795,0.981469892674469
297,96.97629464445515,0.9813949165478941,0.9873648146158345
298,77.1635240118225,0.9680785966192513,0.9804900087570969
299,97.50721520863306,0.998869420907238,0.9969105315851922
300,85.9160441493604,0.9615785543675324,0.9246054195717153
301,73.90276998753255,1.0,1.0
302,75.81803845056966,1.0,1.0
303,91.64895270453938,0.973421678671649,0.985159019270738
304,87.83604401983658,0.9775778350559363,0.9864304073701419
305,80.26231344216345,0.965725758143079,0.9862872449169213
307,96.47126479510173,1.0,1.0
308,75.20968939682197,0.9654750373226515,0.9843212416658703
309,94.27016998753044,0.9748507115876462,0.9997111775551368
310,93.16163511653407,0.9790210069114833,0.9763145615110972
311,92.1688096064242,1.0,1.0
312,79.11733433499593,0.9724584234735146,0.9878621715373306
313,72.7805038802738,1.0,1.0
314,99.70186011896477,0.9989554375118533,0.9971380009807367
315,82.91675431833215,0.9871101411464951,0.987154337108003
316,82.94670432435291,0.9514412185617086,0.9863444638992654
317,79.50436254839806,0.9567208348174695,0.9826458242539242
318,84.85264230987087,0.9875483753906803,0.9927204727312462
319,84.71889779497045,0.9854254474331342,0.9845862855420102
320,64.63357829034335,0.9778925345584393,0.9992495829669075
321,97.50721520863304,0.998869420907238,0.9969105315851922
322,79.11733433499597,0.9724584234735146,0.9878621715373306
323,73.60937413457437,0.9778394219573062,0.9916493474068888
324,98.65671117003549,1.0,1.0
325,71.84122857220225,0.9727687690898522,0.9846915063272829
326,90.76691145857548,0.9659588673738966,0.999602926720219
327,92.75496656354629,0.9838077991607957,0.9996736234827043
328,92.6624586727096,0.97308103330078,0.9917136181109385
329,92.75496656354628,0.9838077991607957,0.9996736234827043
330,83.01090533148734,0.9754720872050812,0.9941485647538858
331,92.0675354420914,0.975468845180173,0.9906036801486203
332,73.90276998753255,1.0,1.0
333,105.38674570642192,1.0,1.0
334,87.49410162273334,0.9543360964593774,0.9824406182800371
335,79.50436254839806,0.9567208348174694,0.9826458242539242
336,92.5285862345819,0.9747195697088978,0.9820140015579989
337,92.83777473256734,0.9862255195849992,0.9926078409998863
338,67.19612441358049,0.9900271099864214,0.9994758926621449
339,102.10716091408077,1.0,1.0
340,84.94195867224903,1.0,1.0
341,83.05734974446975,0.963713051019165,0.9792276215089991
342,87.34113158737578,0.9840157973527184,0.9978307263642785
343,87.28632429623887,0.9856791110445533,0.9887578585780173
344,102.10716091408081,1.0,1.0
345,71.60307879664452,0.9719034477628363,0.9881975586171496
